bm25_score,semantic_score,cross_encoder_score,rrf_score,phase_numeric,is_recruiting,is_active,enrollment_log,condition_exact_match,title_query_overlap,has_eligibility,query_id,nct_id,relevance
0.0,0.0,0.5471370780595497,0.0,2.0,0.0,0.0,2.772588722239781,1.0,0.42857142857142855,1.0,0,NCT02197897,0
70.31171,0.0,0.673798135296869,0.014705882352941176,2.0,0.0,0.0,1.3862943611198906,1.0,0.8571428571428571,1.0,0,NCT02269670,1
55.58506,0.373889297246933,0.6879657396422085,0.0053432879519836034,1.0,1.0,0.0,2.9444389791664403,1.0,0.5714285714285714,1.0,0,NCT06691035,2
0.0,0.0,0.6443236259036078,0.0,0.0,0.0,0.0,5.564520407322694,1.0,0.14285714285714285,1.0,0,NCT01765049,2
69.26664,0.3742925822734833,0.6434648457141878,0.016269841269841268,1.0,0.0,1.0,4.007333185232471,1.0,0.8571428571428571,1.0,0,NCT03988595,1
0.0,0.4252971112728119,0.6107256881911582,0.004807692307692308,2.0,0.0,1.0,2.1972245773362196,1.0,0.42857142857142855,1.0,0,NCT05150652,2
69.25057,0.4161921739578247,0.6789324572824796,0.018358011315757795,2.0,0.0,0.0,5.017279836814924,1.0,0.8571428571428571,1.0,0,NCT07195227,2
0.0,0.0,0.6504325709275859,0.0,2.0,1.0,0.0,5.82600010738045,1.0,0.2857142857142857,1.0,0,NCT05205200,2
66.12165,0.5179997086524963,0.6276658977096724,0.023739701159056,2.0,0.0,0.0,4.997212273764115,1.0,0.8571428571428571,1.0,0,NCT03644186,2
64.50297,0.4954668879508972,0.6512152442589023,0.019617224880382776,2.0,0.0,0.0,2.8903717578961645,1.0,0.42857142857142855,1.0,0,NCT03874325,1
61.47646,0.5577073693275452,0.658038806706671,0.0221609477124183,2.0,1.0,0.0,5.929589143389895,1.0,0.5714285714285714,1.0,0,NCT04569747,1
57.080715,0.4908783733844757,0.6594195758188655,0.013772175536881419,3.0,0.0,1.0,6.251903883165888,1.0,0.8571428571428571,1.0,0,NCT02947685,2
66.36658,0.4637818932533264,0.6565883070610511,0.01868686868686869,2.5,0.0,0.0,3.58351893845611,1.0,0.8571428571428571,1.0,0,NCT02692755,3
52.056786,0.6319711208343506,0.67952665296514,0.018797288776796976,3.0,0.0,0.0,3.7376696182833684,1.0,0.5714285714285714,1.0,0,NCT03462251,3
0.0,0.5291988849639893,0.6325026708730256,0.014084507042253521,0.0,0.0,0.0,3.9889840465642745,1.0,0.0,1.0,0,NCT04161833,2
0.0,0.5121474862098694,0.6614639231869887,0.012658227848101266,2.0,0.0,0.0,5.293304824724492,1.0,0.14285714285714285,1.0,0,NCT03809988,2
0.0,0.5345979928970337,0.6942300882625924,0.014705882352941176,3.0,1.0,0.0,6.90875477931522,1.0,0.5714285714285714,1.0,0,NCT07085767,3
63.194202,0.46510550379753113,0.64418752327318,0.015751937984496124,2.0,0.0,0.0,2.4849066497880004,1.0,0.5714285714285714,1.0,0,NCT04720664,1
52.310524,0.5371628999710083,0.6634906301625095,0.017388427321520475,3.0,0.0,0.0,4.955827057601261,1.0,0.5714285714285714,1.0,0,NCT03969121,3
0.0,0.5320347547531128,0.6125370964224185,0.014285714285714285,2.0,0.0,0.0,4.127134385045092,1.0,0.42857142857142855,1.0,0,NCT02997995,2
50.948864,0.5597413182258606,0.6679278298154865,0.018028188286808976,2.0,0.0,0.0,5.056245805348308,1.0,0.42857142857142855,1.0,0,NCT02387099,2
49.37116,0.5290572047233582,0.6476966937071624,0.015775681341719076,0.0,0.0,0.0,3.7376696182833684,1.0,0.2857142857142857,1.0,0,NCT03407768,2
62.506737,0.4762836694717407,0.6960928947798359,0.016103059581320453,3.0,0.0,0.0,6.137727054086234,1.0,0.5714285714285714,1.0,0,NCT01602380,3
0.0,0.47867125272750854,0.6453052953374938,0.008849557522123894,2.0,0.0,1.0,3.5263605246161616,1.0,0.0,1.0,0,NCT01984138,2
65.575516,0.42519980669021606,0.648514640921935,0.01498877062786837,2.0,0.0,0.0,1.791759469228055,1.0,0.8571428571428571,1.0,0,NCT00461773,2
74.325424,0.0,0.6943561184913272,0.016129032258064516,1.5,0.0,0.0,3.4339872044851463,1.0,1.0,1.0,1,NCT02845856,3
72.752174,0.0,0.6960428843026314,0.015625,1.5,0.0,0.0,3.044522437723423,1.0,1.0,1.0,1,NCT03007875,3
67.765526,0.4486667513847351,0.6845808256363407,0.014671260407694516,0.0,1.0,0.0,3.044522437723423,1.0,1.0,1.0,1,NCT06567704,3
63.925842,0.0,0.6057697357029139,0.01020408163265306,0.0,0.0,0.0,6.959398512133975,1.0,0.6666666666666666,1.0,1,NCT05023746,1
64.54474,0.0,0.6964644611974985,0.010638297872340425,0.0,1.0,0.0,4.61512051684126,1.0,0.8333333333333334,1.0,1,NCT06428422,3
57.754795,0.0,0.6426602522868431,0.006060606060606061,0.0,1.0,0.0,5.707110264748875,1.0,0.6666666666666666,1.0,1,NCT00682032,2
68.40189,0.4827589988708496,0.6730981158646936,0.016565831172572744,0.0,0.0,0.0,5.303304908059076,1.0,1.0,1.0,1,NCT04835025,2
59.83974,0.0,0.5994320000330754,0.007518796992481203,0.0,1.0,0.0,6.803505257608338,1.0,0.6666666666666666,1.0,1,NCT02511288,1
70.148796,0.0,0.6565157157912157,0.013888888888888888,1.5,0.0,0.0,3.4339872044851463,1.0,1.0,1.0,1,NCT02843815,3
65.362,0.0,0.5922802611824268,0.011235955056179775,2.0,1.0,0.0,4.189654742026425,1.0,0.8333333333333334,1.0,1,NCT07149363,0
56.166943,0.0,0.5976806548835056,0.004739336492890996,0.0,0.0,0.0,1.9459101490553132,1.0,0.6666666666666666,1.0,1,NCT00681512,1
55.355274,0.5632764101028442,0.6287700208657891,0.012162339365329138,0.0,0.0,1.0,6.763884908562435,1.0,0.6666666666666666,1.0,1,NCT03299478,1
55.512566,0.4339960515499115,0.6895092222770721,0.006004890580988641,2.0,0.0,0.0,2.5649493574615367,1.0,0.8333333333333334,1.0,1,NCT00654030,3
62.92756,0.0,0.6654693039740422,0.008928571428571428,2.0,0.0,0.0,4.23410650459726,1.0,0.8333333333333334,1.0,1,NCT03432156,3
56.05025,0.0,0.6768158079452156,0.004672897196261682,1.0,0.0,0.0,3.044522437723423,1.0,0.8333333333333334,1.0,1,NCT02956551,3
57.0033,0.0,0.6968031573753888,0.0055248618784530384,4.0,1.0,0.0,3.4339872044851463,1.0,0.8333333333333334,1.0,1,NCT06357598,3
76.51537,0.7117545008659363,0.6959761586198998,0.03177805800756621,0.0,0.0,0.0,4.61512051684126,1.0,0.8333333333333334,1.0,1,NCT07267000,3
73.470406,0.5484076738357544,0.6964649652182286,0.023225957049486462,0.0,0.0,0.0,4.672828834461906,1.0,0.8333333333333334,1.0,1,NCT04589013,3
0.0,0.0,0.6620505124111771,0.0,2.0,0.0,0.0,1.3862943611198906,1.0,0.5,1.0,1,NCT01752023,1
64.7191,0.5593851804733276,0.6786551926342932,0.018626703920074508,2.0,0.0,1.0,4.110873864173311,1.0,0.8333333333333334,1.0,1,NCT04699721,3
72.603294,0.4586939215660095,0.6954494920899637,0.01803713527851459,0.0,1.0,0.0,5.231108616854587,1.0,0.8333333333333334,1.0,1,NCT04777175,3
72.2756,0.5152441263198853,0.6919375013513999,0.020470664087685365,0.0,1.0,0.0,5.5254529391317835,1.0,0.6666666666666666,1.0,1,NCT04720339,3
71.634895,0.6896238923072815,0.6966802648682776,0.029418126757516764,0.0,1.0,0.0,4.6913478822291435,1.0,0.6666666666666666,1.0,1,NCT06232265,3
0.0,0.4531698226928711,0.5928505545419079,0.002457002457002457,0.0,0.0,0.0,5.472270673671475,1.0,0.0,1.0,1,NCT04266691,1
58.073708,0.5924772620201111,0.6549038623935217,0.015628686010851614,2.0,0.0,0.0,4.653960350157523,1.0,0.6666666666666666,1.0,1,NCT04212052,1
71.487686,0.5754590034484863,0.680582779152389,0.02318045862412762,2.0,1.0,0.0,3.4339872044851463,1.0,0.8333333333333334,1.0,1,NCT07084610,3
56.634205,0.0,0.6830386236029342,0.005154639175257732,1.0,1.0,0.0,2.772588722239781,1.0,0.6666666666666666,1.0,1,NCT03193567,3
71.362175,0.4639689326286316,0.6892765753638009,0.017358083136082388,0.0,1.0,0.0,4.90527477843843,1.0,0.8333333333333334,1.0,1,NCT06020430,3
70.88232,0.5923922061920166,0.6931636296898501,0.02346002621231979,0.0,0.0,1.0,2.302585092994046,1.0,0.8333333333333334,1.0,1,NCT04175769,3
51.470818,0.0,0.6557475563586125,0.0019083969465648854,0.0,0.0,0.0,6.456769655572163,1.0,0.6666666666666666,1.0,1,NCT05205226,2
68.698685,0.6206512451171875,0.6739504263352702,0.024652147610405323,0.0,0.0,0.0,3.9318256327243257,1.0,0.8333333333333334,1.0,1,NCT04682327,3
66.68278,0.6532778739929199,0.6943840102293202,0.024961240310077522,2.0,1.0,0.0,4.1588830833596715,1.0,0.8333333333333334,1.0,1,NCT06849167,3
64.08381,0.6853880882263184,0.6975940047738067,0.02459499263622975,0.0,0.0,0.0,5.707110264748875,1.0,1.0,1.0,1,NCT04263688,3
63.376827,0.658409595489502,0.6919116962351061,0.023222251377591183,2.0,1.0,0.0,3.713572066704308,1.0,1.0,1.0,1,NCT06718309,3
58.048214,0.7128951549530029,0.6641509182838625,0.021954113924050632,4.0,1.0,0.0,4.110873864173311,1.0,0.8333333333333334,1.0,1,NCT07320105,2
61.99738,0.6060264110565186,0.6590364084205551,0.018824771287825476,2.5,1.0,0.0,7.0909098220799835,1.0,0.6666666666666666,1.0,1,NCT04322617,3
64.438126,0.6609182953834534,0.6570941592123837,0.02441520467836257,0.0,0.0,0.0,4.290459441148391,1.0,0.6666666666666666,1.0,1,NCT06974097,3
56.98048,0.6488938331604004,0.69670927144601,0.0186524002313476,0.0,0.0,0.0,6.2166061010848646,1.0,1.0,1.0,1,NCT05486988,3
56.16358,0.6791720390319824,0.6807655679795157,0.018801488174328994,0.0,0.0,1.0,4.394449154672439,1.0,0.8333333333333334,1.0,1,NCT07359040,3
57.406887,0.6366944313049316,0.6665025751864994,0.017876940133037693,0.0,0.0,0.0,4.90527477843843,1.0,1.0,1.0,1,NCT06580665,3
59.20333,0.5629936456680298,0.6989203027522594,0.015258760733348805,2.0,0.0,0.0,4.110873864173311,1.0,1.0,1.0,1,NCT04941417,3
68.55983,0.583581805229187,0.6984163126271749,0.02175894281157439,2.5,0.0,0.0,4.795790545596741,1.0,1.0,1.0,1,NCT01481259,3
60.213852,0.5692144632339478,0.672197249767482,0.015966921119592876,1.0,0.0,0.0,3.4339872044851463,1.0,0.6666666666666666,1.0,1,NCT03282435,3
0.0,0.6586377024650574,0.6606085868771794,0.0136986301369863,2.0,1.0,0.0,3.258096538021482,1.0,0.5,1.0,1,NCT06275360,3
0.0,0.7471268177032471,0.6733936381489999,0.01639344262295082,1.5,0.0,0.0,1.0986122886681098,1.0,0.0,1.0,1,NCT04037462,3
53.910305,0.69366854429245,0.6970567624495326,0.017974153622133237,2.0,1.0,0.0,3.044522437723423,1.0,0.6666666666666666,1.0,1,NCT06065813,3
62.980816,0.469206839799881,0.698124702596501,0.012279901988717305,2.5,0.0,0.0,4.574710978503383,1.0,0.6666666666666666,1.0,1,NCT01631357,3
51.808372,0.7265370488166809,0.6970917143845933,0.017913832199546485,2.0,0.0,0.0,3.7612001156935624,1.0,0.8333333333333334,1.0,1,NCT05460195,3
73.65809,0.0,0.6505090020932415,0.013157894736842105,1.5,0.0,0.0,3.828641396489095,1.0,0.8333333333333334,1.0,2,NCT04265963,1
79.14642,0.33961328864097595,0.6985756440358705,0.01733393312340681,1.0,0.0,1.0,3.4339872044851463,1.0,0.8333333333333334,1.0,2,NCT03186118,3
61.306152,0.3485891819000244,0.6238844083189994,0.008075335397316821,0.0,0.0,0.0,1.3862943611198906,0.0,0.3333333333333333,1.0,2,NCT04473937,1
62.499928,0.38451191782951355,0.6537663954520224,0.010338229081239594,0.0,1.0,0.0,3.9318256327243257,1.0,0.6666666666666666,1.0,2,NCT05618041,1
71.79224,0.0,0.6256076048354753,0.012048192771084338,2.5,0.0,0.0,3.044522437723423,0.0,0.8333333333333334,1.0,2,NCT03631576,1
81.279816,0.3445829451084137,0.6990603604932801,0.01845955832543016,2.0,1.0,0.0,3.258096538021482,1.0,0.5,1.0,2,NCT06847269,3
0.0,0.0,0.5951983196270113,0.0,1.5,0.0,0.0,3.258096538021482,0.0,0.3333333333333333,1.0,2,NCT03296137,1
80.37795,0.0,0.6988316062540973,0.016129032258064516,1.0,1.0,0.0,3.4339872044851463,1.0,0.8333333333333334,1.0,2,NCT06777979,3
60.46523,0.3416510224342346,0.590102298001406,0.007140277562812774,2.0,0.0,0.0,4.110873864173311,1.0,0.6666666666666666,1.0,2,NCT03258047,1
79.436035,0.45473137497901917,0.6986017114352113,0.025488400488400488,1.5,0.0,1.0,3.7612001156935624,1.0,0.6666666666666666,1.0,2,NCT04571138,3
66.52125,0.5081309080123901,0.6559006750967069,0.02346002621231979,0.0,0.0,0.0,4.394449154672439,1.0,0.3333333333333333,1.0,2,NCT04280133,1
79.2494,0.43297278881073,0.6989089264482704,0.023376937984496124,1.0,0.0,1.0,1.6094379124341003,1.0,0.8333333333333334,1.0,2,NCT03244306,3
54.550205,0.0,0.6647448287829539,0.0029069767441860465,0.5,0.0,0.0,2.302585092994046,1.0,0.3333333333333333,1.0,2,NCT04191941,2
0.0,0.0,0.6207777169273615,0.0,1.5,0.0,0.0,3.828641396489095,0.0,0.16666666666666666,1.0,2,NCT02958384,1
76.6343,0.4461531639099121,0.6988119357194619,0.02416052416052416,1.0,1.0,0.0,2.9444389791664403,0.0,0.5,1.0,2,NCT06326463,3
0.0,0.3868359923362732,0.6449772158605529,0.003968253968253968,1.5,0.0,0.0,3.828641396489095,1.0,0.16666666666666666,1.0,2,NCT02958410,2
60.34458,0.0,0.6489089144281023,0.005025125628140704,1.5,0.0,0.0,3.9318256327243257,0.0,0.6666666666666666,1.0,2,NCT02782351,3
76.17779,0.40963202714920044,0.6988651498544208,0.020330778539733765,1.5,0.0,1.0,5.123963979403259,1.0,0.8333333333333334,1.0,2,NCT02028455,3
52.373478,0.0,0.6080903543583361,0.0022988505747126436,1.0,0.0,0.0,3.332204510175204,0.0,0.5,1.0,2,NCT05008575,1
57.807053,0.0,0.6217105800599128,0.004,1.5,0.0,0.0,2.3978952727983707,1.0,0.5,1.0,2,NCT02794961,3
75.4381,0.41468513011932373,0.6783692058583738,0.020623042116254785,0.0,0.0,0.0,4.61512051684126,1.0,0.6666666666666666,1.0,2,NCT06665295,1
52.24807,0.36665311455726624,0.6202960865398107,0.0050868930920631664,1.5,0.0,0.0,3.828641396489095,1.0,0.3333333333333333,1.0,2,NCT02954445,2
75.018005,0.47272393107414246,0.698658560777234,0.026120660599932594,1.0,0.0,1.0,2.833213344056216,1.0,0.6666666666666666,1.0,2,NCT03684889,3
53.717896,0.0,0.6570374143579902,0.0026666666666666666,2.0,0.0,0.0,3.2188758248682006,1.0,0.16666666666666666,1.0,2,NCT03068416,2
64.05644,0.49072426557540894,0.6307243200225807,0.020850202429149797,1.0,0.0,0.0,3.4339872044851463,1.0,0.3333333333333333,1.0,2,NCT06647329,2
74.93756,0.0,0.601485631117476,0.014285714285714285,0.0,1.0,0.0,3.044522437723423,0.0,0.16666666666666666,1.0,2,NCT05620680,1
0.0,0.0,0.5461853395028876,0.0,1.5,0.0,0.0,4.795790545596741,0.0,0.3333333333333333,1.0,2,NCT02585908,0
61.38786,0.0,0.6450287504138524,0.006024096385542169,1.5,0.0,0.0,3.4339872044851463,1.0,0.5,1.0,2,NCT04033302,3
74.81936,0.0,0.6816655887166715,0.014084507042253521,1.0,0.0,0.0,3.044522437723423,0.0,0.8333333333333334,1.0,2,NCT04572308,3
0.0,0.0,0.5751074128667969,0.0,1.5,0.0,0.0,4.61512051684126,0.0,0.0,1.0,2,NCT04085159,0
66.48751,0.5560367107391357,0.6985682641060131,0.024963924963924963,1.0,1.0,0.0,3.713572066704308,1.0,0.3333333333333333,1.0,2,NCT05038696,3
63.297237,0.5506918430328369,0.6958324389823727,0.022527472527472527,1.0,1.0,0.0,3.044522437723423,1.0,0.3333333333333333,1.0,2,NCT05043571,3
61.55652,0.478306382894516,0.6985024677428662,0.018145753746694096,0.0,1.0,0.0,2.9444389791664403,1.0,0.16666666666666666,1.0,2,NCT06866873,3
72.158714,0.4613475799560547,0.6580783723635806,0.02265495736286114,1.0,0.0,0.0,2.9444389791664403,1.0,0.5,1.0,2,NCT07383233,3
54.628376,0.5686423778533936,0.6995532392726603,0.01905300886625165,0.5,0.0,0.0,3.9318256327243257,1.0,0.3333333333333333,1.0,2,NCT04626765,3
0.0,0.5798918604850769,0.6519563535383887,0.01639344262295082,0.5,0.0,0.0,2.3978952727983707,1.0,0.3333333333333333,1.0,2,NCT04691349,2
0.0,0.4740086793899536,0.6014363389968079,0.011764705882352941,1.0,1.0,0.0,2.302585092994046,1.0,0.3333333333333333,1.0,2,NCT06612645,1
0.0,0.4660429060459137,0.5679760495356512,0.010638297872340425,0.0,1.0,0.0,5.521460917862246,1.0,0.16666666666666666,1.0,2,NCT07368582,1
0.0,0.46519723534584045,0.5725400774812303,0.010416666666666666,2.0,0.0,0.0,3.7376696182833684,1.0,0.0,1.0,2,NCT07428993,0
0.0,0.42242860794067383,0.5840305761957355,0.006756756756756757,0.0,0.0,0.0,3.091042453358316,1.0,0.16666666666666666,1.0,2,NCT04483362,1
0.0,0.5545190572738647,0.6989579795245331,0.015625,0.0,0.0,0.0,3.4339872044851463,1.0,0.16666666666666666,1.0,2,NCT04610125,3
0.0,0.42700129747390747,0.582745802736742,0.007246376811594203,0.0,1.0,0.0,3.713572066704308,1.0,0.16666666666666666,1.0,2,NCT07278778,1
66.76977,0.4182426929473877,0.6972826574183401,0.015852923447860157,1.5,0.0,0.0,3.044522437723423,1.0,0.5,1.0,2,NCT05164042,2
74.027054,0.0,0.6358230490246639,0.013888888888888888,1.5,0.0,0.0,3.713572066704308,0.0,0.8333333333333334,1.0,2,NCT04648475,2
0.0,0.3901963233947754,0.5780838256175425,0.004201680672268907,0.0,0.0,0.0,6.342121418721152,1.0,0.16666666666666666,1.0,2,NCT06786104,1
73.99199,0.49645474553108215,0.6986808596154417,0.0273972602739726,0.0,1.0,0.0,4.61512051684126,0.0,0.5,1.0,2,NCT06579469,3
0.0,0.4458428919315338,0.5742401254317004,0.008928571428571428,0.0,0.0,0.0,4.143134726391533,1.0,0.0,1.0,2,NCT05585840,1
59.708195,0.45001813769340515,0.651420171673839,0.01407627271091923,0.5,1.0,0.0,4.290459441148391,1.0,0.6666666666666666,1.0,2,NCT04532203,3
39.849953,0.5054439306259155,0.6936660376773839,0.026161328190508135,0.5,1.0,0.0,3.332204510175204,1.0,0.375,1.0,3,NCT06552260,3
57.802994,0.0,0.5438147280597481,0.01639344262295082,0.0,0.0,0.0,5.153291594497779,0.0,0.0,1.0,3,NCT05223764,0
0.0,0.0,0.5493574667153563,0.0,2.0,0.0,0.0,4.7535901911063645,0.0,0.0,1.0,3,NCT03715309,0
51.047195,0.0,0.5417269153761496,0.016129032258064516,0.0,0.0,0.0,5.081404364984463,1.0,0.375,1.0,3,NCT05704127,0
0.0,0.0,0.5437688777158681,0.0,0.0,0.0,0.0,4.718498871295094,0.0,0.0,1.0,3,NCT03590938,0
50.789597,0.0,0.6319159091928032,0.015873015873015872,0.0,0.0,0.0,6.2166061010848646,1.0,0.375,1.0,3,NCT05958485,1
0.0,0.0,0.5445799559173832,0.0,2.0,0.0,0.0,4.110873864173311,0.0,0.25,1.0,3,NCT03170310,0
47.682507,0.4470829367637634,0.696570383374081,0.022427721088435375,2.0,0.0,0.0,3.1354942159291497,1.0,0.5,1.0,3,NCT01564914,3
0.0,0.0,0.5426930743348504,0.0,0.0,0.0,1.0,6.90875477931522,0.0,0.0,1.0,3,NCT02884102,0
47.45233,0.396696537733078,0.6198782013193064,0.017982017982017984,0.0,0.0,0.0,6.2166061010848646,1.0,0.25,1.0,3,NCT05728125,1
0.0,0.0,0.5954859804257655,0.0,2.0,0.0,0.0,0.0,0.0,0.125,1.0,3,NCT04427228,1
46.673897,0.0,0.570886566357114,0.015151515151515152,0.0,0.0,0.0,4.1588830833596715,1.0,0.125,1.0,3,NCT02600533,0
0.0,0.0,0.565090912920044,0.0,0.0,0.0,0.0,3.713572066704308,0.0,0.125,1.0,3,NCT04155541,0
46.392773,0.0,0.5416916012158122,0.014925373134328358,0.0,0.0,0.0,3.4339872044851463,1.0,0.375,1.0,3,NCT07094633,0
0.0,0.0,0.5432721509307129,0.0,2.0,1.0,0.0,3.8501476017100584,0.0,0.0,1.0,3,NCT05776524,0
46.199238,0.0,0.5416539042007339,0.014705882352941176,0.0,0.0,0.0,4.1588830833596715,1.0,0.25,1.0,3,NCT01766141,0
0.0,0.0,0.5421333382942198,0.0,0.0,0.0,0.0,5.225746673713202,0.0,0.0,1.0,3,NCT02383576,0
46.168182,0.0,0.5422695966134473,0.014492753623188406,1.5,0.0,0.0,3.8066624897703196,1.0,0.375,1.0,3,NCT01210599,0
0.0,0.0,0.6952824603687662,0.0,0.0,1.0,0.0,3.367295829986474,0.0,0.25,1.0,3,NCT06397560,3
39.227234,0.44519227743148804,0.6859696394500852,0.01676089125374127,1.0,0.0,0.0,0.0,1.0,0.25,1.0,3,NCT03275558,3
45.13708,0.0,0.5408142515051539,0.014285714285714285,0.0,0.0,0.0,3.6635616461296463,1.0,0.375,1.0,3,NCT05532579,0
0.0,0.0,0.5427059733835701,0.0,0.0,0.0,0.0,5.811140992976701,0.0,0.125,1.0,3,NCT03209492,0
44.65891,0.0,0.5437866737852434,0.014084507042253521,0.0,0.0,0.0,5.6240175061873385,1.0,0.375,1.0,3,NCT06221956,0
0.0,0.0,0.5740112097244396,0.0,0.0,0.0,0.0,2.772588722239781,0.0,0.0,1.0,3,NCT04728568,0
44.331333,0.0,0.5418057214858062,0.013888888888888888,0.0,0.0,0.0,5.241747015059643,1.0,0.5,1.0,3,NCT04812678,0
0.0,0.0,0.5437623936196054,0.0,0.0,0.0,0.0,3.6375861597263857,0.0,0.0,1.0,3,NCT04217382,0
44.191696,0.0,0.696937717457107,0.0136986301369863,0.5,0.0,0.0,3.044522437723423,1.0,0.375,1.0,3,NCT03360708,3
0.0,0.0,0.5432697735091234,0.0,3.0,0.0,0.0,0.0,0.0,0.375,0.0,3,NCT00076531,0
43.98766,0.0,0.5437803967465282,0.013513513513513514,0.0,0.0,0.0,5.117993812416755,1.0,0.125,1.0,3,NCT03231852,0
0.0,0.0,0.5431558324383757,0.0,2.0,0.0,0.0,2.772588722239781,0.0,0.125,1.0,3,NCT00423306,0
35.451595,0.4346519112586975,0.655486045563894,0.011869952659426343,0.0,0.0,0.0,0.0,1.0,0.5,1.0,3,NCT04802447,0
34.07789,0.4299386143684387,0.6976090933530638,0.009841377309217525,1.0,0.0,0.0,4.31748811353631,1.0,0.125,1.0,3,NCT01849146,3
39.273422,0.40471726655960083,0.6287083571779283,0.013401741293532337,2.0,0.0,0.0,1.0986122886681098,1.0,0.5,1.0,3,NCT05753007,1
33.793346,0.3761376142501831,0.6809465141979392,0.0066440983976529,1.0,0.0,1.0,2.9444389791664403,1.0,0.25,1.0,3,NCT04047706,1
37.204876,0.0,0.6632084827194229,0.008333333333333333,0.5,0.0,0.0,3.091042453358316,1.0,0.375,1.0,3,NCT01957956,1
0.0,0.45914778113365173,0.6581136577091846,0.008695652173913044,1.0,0.0,1.0,2.3978952727983707,1.0,0.125,1.0,3,NCT05698199,1
33.137356,0.4817994236946106,0.6978063247038,0.016450441100155682,1.5,1.0,0.0,3.2188758248682006,1.0,0.125,1.0,3,NCT04590664,3
30.114822,0.4909614622592926,0.6740697734763107,0.016043360433604336,1.0,0.0,1.0,4.189654742026425,1.0,0.125,1.0,3,NCT05109728,3
39.50863,0.38154172897338867,0.6624094619978346,0.012691685962689502,2.0,0.0,0.0,3.7612001156935624,1.0,0.25,1.0,3,NCT04583020,1
0.0,0.4940691292285919,0.6525257349488902,0.0136986301369863,1.0,0.0,0.0,3.091042453358316,1.0,0.125,1.0,3,NCT03687034,1
